geoAreaCode,response_json
40,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 40, 'geoAreaName': 'Austria', 'dimensions': [{'value': '41.53', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '39.89', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '39.34', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '26.78', 'timePeriodStart': '2000', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '26.78', 'timePeriodStart': '2001', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '26.78', 'timePeriodStart': '2002', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '33.88', 'timePeriodStart': '2003', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '33.88', 'timePeriodStart': '2004', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '33.88', 'timePeriodStart': '2005', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '32.24', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '30.60', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '30.60', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '30.60', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '34.43', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '37.16', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '27.87', 'timePeriodStart': '2013', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '27.87', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '33.88', 'timePeriodStart': '2006', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '32.24', 'timePeriodStart': '2007', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '32.79', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '27.32', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '27.87', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '27.87', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
44,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 44, 'geoAreaName': 'Bahamas', 'dimensions': [{'value': '17.95', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '20.00', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.20', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '12.20', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.20', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '12.20', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.20', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.16', 'timePeriodStart': '2013', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '20.00', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '15.00', 'timePeriodStart': '2000', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '15.00', 'timePeriodStart': '2001', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '15.00', 'timePeriodStart': '2002', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '20.00', 'timePeriodStart': '2003', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '20.00', 'timePeriodStart': '2004', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '20.00', 'timePeriodStart': '2005', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.16', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.82', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.16', 'timePeriodStart': '2015', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.16', 'timePeriodStart': '2016', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.16', 'timePeriodStart': '2017', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.82', 'timePeriodStart': '2018', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '12.82', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.82', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
48,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 48, 'geoAreaName': 'Bahrain', 'dimensions': [{'value': '15', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.00', 'timePeriodStart': '2004', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.00', 'timePeriodStart': '2005', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.00', 'timePeriodStart': '2006', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '2.50', 'timePeriodStart': '2007', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '2.50', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '2.50', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.00', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '2.50', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '15.00', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '15.00', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '15', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '7.50', 'timePeriodStart': '2018', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '2.50', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.00', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.00', 'timePeriodStart': '2013', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.00', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '7.50', 'timePeriodStart': '2015', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '7.50', 'timePeriodStart': '2016', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '7.50', 'timePeriodStart': '2017', 'Reporting Type': 'G', 'Sex': 'FEMALE'}]}"
50,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 50, 'geoAreaName': 'Bangladesh', 'dimensions': [{'value': '20.86', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '20.86', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.09', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '1.82', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '1.82', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '2.00', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '20.00', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '20.00', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '20.29', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '20.29', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '20.69', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '20.92', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '6.40', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '2.00', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '14.78', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '6.33', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '2.00', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '18.55', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '19.71', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '19.71', 'timePeriodStart': '2013', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '18.55', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
51,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 51, 'geoAreaName': 'Armenia', 'dimensions': [{'value': '34.58', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '8.40', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.16', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.16', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.40', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.69', 'timePeriodStart': '2013', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.69', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.16', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '5.34', 'timePeriodStart': '2007', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '3.05', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '3.05', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '3.05', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '4.58', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '5.34', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '5.34', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '3.05', 'timePeriodStart': '2000', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.69', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.69', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.92', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '18.10', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '24.24', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '23.48', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '22.73', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
52,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 52, 'geoAreaName': 'Barbados', 'dimensions': [{'value': '20', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.00', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '16.67', 'timePeriodStart': '2018', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '20.00', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '20.00', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '20', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '16.67', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.00', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.00', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.00', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.00', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '16.67', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '16.67', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '16.67', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.71', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.71', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.33', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.33', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.33', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.33', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.00', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.71', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.71', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
56,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 56, 'geoAreaName': 'Belgium', 'dimensions': [{'value': '42', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '23.33', 'timePeriodStart': '2000', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '23.33', 'timePeriodStart': '2001', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '23.33', 'timePeriodStart': '2002', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '23.33', 'timePeriodStart': '2003', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '35.33', 'timePeriodStart': '2004', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '34.67', 'timePeriodStart': '2005', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '34.67', 'timePeriodStart': '2006', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '39.33', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '39.33', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '38.00', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '38.00', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '38.00', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '40.67', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '41.33', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '38.00', 'timePeriodStart': '2013', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '34.67', 'timePeriodStart': '2007', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '35.33', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '35.33', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '38.00', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '39.33', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '38.00', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '42', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
60,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 60, 'geoAreaName': 'Bermuda', 'dimensions': []}"
64,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 64, 'geoAreaName': 'Bhutan', 'dimensions': [{'value': '17.39', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '14.89', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '14.89', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '14.89', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.51', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '8.51', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.51', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '8.51', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.51', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '8.51', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.51', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '8.51', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.33', 'timePeriodStart': '2005', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.33', 'timePeriodStart': '2006', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '2.67', 'timePeriodStart': '2007', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '2.67', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.51', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '8.51', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.33', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.33', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.33', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.33', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '2.00', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
68,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 68, 'geoAreaName': 'Bolivia (Plurinational State of)', 'dimensions': [{'value': '46.15', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '11.54', 'timePeriodStart': '2000', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '11.54', 'timePeriodStart': '2001', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '11.54', 'timePeriodStart': '2002', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '18.46', 'timePeriodStart': '2003', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '18.46', 'timePeriodStart': '2004', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '19.23', 'timePeriodStart': '2005', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '25.38', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '53.08', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '53.08', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '53.08', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '53.08', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '53.08', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '53.08', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '25.38', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '16.92', 'timePeriodStart': '2006', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '16.92', 'timePeriodStart': '2007', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '16.92', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '16.92', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '22.31', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '25.38', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '25.38', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '46.15', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
70,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 70, 'geoAreaName': 'Bosnia and Herzegovina', 'dimensions': [{'value': '26.19', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '11.90', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '11.90', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '19.05', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '16.67', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '21.43', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '21.43', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '14.29', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '7.14', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '7.14', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '16.67', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '21.43', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '16.67', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '16.67', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '16.67', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '16.67', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '21.43', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '21.43', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '21.43', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '21.43', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '21.43', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '21.43', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '26.19', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
72,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 72, 'geoAreaName': 'Botswana', 'dimensions': [{'value': '11.11', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.52', 'timePeriodStart': '2017', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.52', 'timePeriodStart': '2018', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.52', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.77', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.77', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.52', 'timePeriodStart': '2016', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '11.11', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '7.94', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '7.94', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '7.94', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '7.94', 'timePeriodStart': '2013', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.52', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.52', 'timePeriodStart': '2015', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '11.11', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '17.02', 'timePeriodStart': '2002', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '17.02', 'timePeriodStart': '2003', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '17.02', 'timePeriodStart': '2004', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '11.11', 'timePeriodStart': '2005', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '11.11', 'timePeriodStart': '2006', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '11.11', 'timePeriodStart': '2007', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '17.02', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '17.02', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
74,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 74, 'geoAreaName': 'Bouvet Island', 'dimensions': []}"
